"CodMun";"Municipio";"Pob";"Poblog"
44151;"Molinos ";258;5,55295958492162
44152;"Monforte de Moyuela ";66;4,18965474202643
44153;"Monreal del Campo ";2611;7,86748856869913
44154;"Monroyo ";360;5,88610403145016
44155;"Montalban ";1327;7,19067603433221
44156;"Monteagudo del Castillo ";52;3,95124371858143
44157;"Monterde de Albarracin ";69;4,23410650459726
44158;"Mora de Rubielos ";1585;7,36833968631138
44159;"Moscardon ";58;4,06044301054642
44160;"Mosqueruela ";593;6,38519439899773
44161;"Muniesa ";635;6,45362499889269
44163;"Noguera de Albarracin ";151;5,01727983681492
44164;"Nogueras ";29;3,36729582998647
44165;"Nogueruelas ";207;5,33271879326537
44167;"Obon ";48;3,87120101090789
44168;"Odon ";226;5,42053499927229
44169;"Ojos Negros ";413;6,02344759296103
44171;"Olba ";240;5,48063892334199
44172;"Oliete ";412;6,02102334934953
44173;"Olmos, Los ";127;4,84418708645859
44174;"Orihuela del Tremedal ";535;6,28226674689601
44175;"Orrios ";137;4,91998092582813
44176;"Palomar de Arroyos ";182;5,2040066870768
44177;"Pancrudo ";112;4,71849887129509
44178;"Parras de Castellote, Las ";59;4,07753744390572
44179;"Penarroya de Tastavins ";477;6,16751649088834
44180;"Peracense ";72;4,27666611901606
44181;"Peralejos ";86;4,45434729625351
44182;"Perales del Alfambra ";238;5,47227067367148
44183;"Pitarque ";90;4,49980967033027
44184;"Plou ";52;3,95124371858143
44185;"Pobo, El ";142;4,95582705760126
44187;"Portellada, La ";240;5,48063892334199
44189;"Pozondon ";62;4,12713438504509
44190;"Pozuel del Campo ";74;4,30406509320417
44191;"Puebla de Hijar, La ";947;6,85329909318608
44192;"Puebla de Valverde, La ";500;6,21460809842219
44193;"Puertomingalvo ";119;4,77912349311153
44194;"Rafales ";133;4,89034912822175
44195;"Rillo ";97;4,57471097850338
44196;"Riodeva ";163;5,09375020080676
44197;"Rodenas ";66;4,18965474202643
44198;"Royuela ";221;5,39816270151775
44199;"Rubiales ";53;3,97029191355212
44200;"Rubielos de la Cerida ";41;3,71357206670431
44201;"Rubielos de Mora ";661;6,49375383985169
44203;"Salcedillo ";13;2,56494935746154
44204;"Saldon ";27;3,29583686600433
44205;"Samper de Calanda ";854;6,74993119378857
44206;"San Agustin ";141;4,94875989037817
44207;"San Martin del Rio ";174;5,15905529921453
44208;"Santa Cruz de Nogueras ";39;3,66356164612965
44209;"Santa Eulalia ";1081;6,98564181763921
44210;"Sarrion ";1167;7,06219163228656
44211;"Segura de los Banos ";40;3,68887945411394
44212;"Seno ";43;3,76120011569356
44213;"Singra ";80;4,38202663467388
44215;"Terriente ";178;5,18178355029209
44216;"Teruel ";35590;10,4798199785042
44217;"Toril y Masegoso ";30;3,40119738166216
44218;"Tormon ";34;3,52636052461616
44219;"Tornos ";235;5,45958551414416
44220;"Torralba de los Sisones ";157;5,05624580534831
44223;"Torre de Arcas ";81;4,39444915467244
44224;"Torre de las Arcas ";29;3,36729582998647
44225;"Torre del Compte ";137;4,91998092582813
44227;"Torre los Negros ";90;4,49980967033027
44221;"Torrecilla de Alcaniz ";407;6,00881318544259
44222;"Torrecilla del Rebollar ";144;4,969813299576
44226;"Torrelacarcel ";184;5,21493575760899
44228;"Torremocha de Jiloca ";110;4,70048036579242
44229;"Torres de Albarracin ";181;5,19849703126583
44230;"Torrevelilla ";200;5,29831736654804
44231;"Torrijas ";45;3,80666248977032
44232;"Torrijo del Campo ";489;6,19236248947487
44234;"Tramacastiel ";75;4,31748811353631
44235;"Tramacastilla ";107;4,67282883446191
44236;"Tronchon ";68;4,21950770517611
44237;"Urrea de Gaen ";488;6,19031540585315
44238;"Utrillas ";3110;8,04237800517328
44239;"Valacloche ";27;3,29583686600433
44240;"Valbona ";193;5,26269018890489
44241;"Valdealgorfa ";664;6,49828214947643
44243;"Valdecuenca ";40;3,68887945411394
44244;"Valdelinares ";85;4,44265125649032
44245;"Valdeltormo ";312;5,74300318780948
44246;"Valderrobres ";2342;7,75876054415766
44247;"Valjunquera ";358;5,8805329864007
44249;"Vallecillo, El ";60;4,0943445622221
44250;"Veguillas de la Sierra ";22;3,09104245335832
44251;"Villafranca del Campo ";299;5,70044357339069
44252;"Villahermosa del Campo ";103;4,63472898822964
44256;"Villanueva del Rebollar de la Sierra ";51;3,93182563272433
44257;"Villar del Cobo ";189;5,24174701505964
44258;"Villar del Salz ";74;4,30406509320417
44260;"Villarluengo ";189;5,24174701505964
44261;"Villarquemado ";869;6,76734312526539
44262;"Villarroya de los Pinares ";163;5,09375020080676
44263;"Villastar ";526;6,26530121273771
44264;"Villel ";342;5,8348107370626
44265;"Vinaceite ";262;5,5683445037611
44266;"Visiedo ";133;4,89034912822175
44267;"Vivel del Rio Martin ";83;4,4188406077966
44268;"Zoma, La ";18;2,89037175789616
45001;"Ajofrin ";2314;7,74673290775362
45002;"Alameda de la Sagra ";3478;8,15421269491423
45003;"Albarreal de Tajo ";713;6,5694814204143
45004;"Alcabon ";720;6,5792512120101
45005;"Alcanizo ";292;5,67675380226828
45006;"Alcaudete de la Jara ";1897;7,54802896993501
45007;"Alcolea de Tajo ";830;6,72142570079064
45008;"Aldea en Cabo ";184;5,21493575760899
45009;"Aldeanueva de Barbarroya ";612;6,41673228251233
45010;"Aldeanueva de San Bartolome ";475;6,16331480403464
45011;"Almendral de la Canada ";339;5,82600010738045
45012;"Almonacid de Toledo ";865;6,76272950693188
45013;"Almorox ";2248;7,71779621101358
45014;"Anover de Tajo ";5191;8,55468163582723
45015;"Arcicollar ";833;6,72503364216684
45016;"Arges ";6000;8,69951474821019
45017;"Azutan ";291;5,67332326717149
45018;"Barcience ";747;6,61606518513282
45019;"Bargas ";10008;9,21114005214675
45020;"Belvis de la Jara ";1663;7,41637847919293
45021;"Borox ";3605;8,19007704971905
45022;"Buenaventura ";445;6,09807428216624
45023;"Burguillos de Toledo ";3028;8,01565761455734
45024;"Burujon ";1399;7,24351297466548
45025;"Cabanas de la Sagra ";1760;7,4730690880322
45026;"Cabanas de Yepes ";272;5,605802066296
45027;"Cabezamesada ";433;6,07073772800249
45028;"Calera y Chozas ";4691;8,45340105832846
45029;"Caleruela ";234;5,4553211153577
45030;"Calzada de Oropesa ";564;6,33505425149806
45031;"Camarena ";3776;8,23642052726539
45032;"Camarenilla ";553;6,31535800152233
45033;"Campillo de la Jara, El ";405;6,00388706710654
45034;"Camunas ";1824;7,50878717063428
45035;"Cardiel de los Montes ";372;5,91889385427315
45036;"Carmena ";785;6,66568371778241
45037;"Carpio de Tajo, El ";2038;7,61972421378267
45038;"Carranque ";4545;8,42178300661158
45039;"Carriches ";294;5,68357976733868
45040;"Casar de Escalona, El ";1986;7,59387784460512
45041;"Casarrubios del Monte ";5319;8,57904059474232
45042;"Casasbuenas ";208;5,33753807970132
45043;"Castillo de Bayuela ";978;6,88550967003482
45045;"Cazalegas ";1730;7,45587668749182
45046;"Cebolla ";3527;8,16820293023605
45047;"Cedillo del Condado ";3604;8,18979961872823
45048;"Cerralbos, Los ";434;6,07304453410041
45049;"Cervera de los Montes ";521;6,25575004175337
45056;"Chozas de Canales ";3763;8,23297179059344
45057;"Chueca ";269;5,59471137960184
45050;"Ciruelos ";564;6,33505425149806
45051;"Cobeja ";2196;7,69439280262942
45052;"Cobisa ";4154;8,33182700443606
45053;"Consuegra ";10437;9,25311246382005
45054;"Corral de Almaguer ";5677;8,64417820317073
45055;"Cuerva ";1400;7,24422751560335
45058;"Domingo Perez ";461;6,13339804299665
45059;"Dosbarrios ";2255;7,72090525193678
45060;"Erustes ";225;5,41610040220442
45061;"Escalona ";3306;8,10349427838097
45062;"Escalonilla ";1470;7,29301767977278
45063;"Espinoso del Rey ";507;6,22851100359118
45064;"Esquivias ";5389;8,5921151179335
45065;"Estrella, La ";260;5,56068163101553
45066;"Fuensalida ";11068;9,31181334090682
45067;"Galvez ";3187;8,06683531441734
45068;"Garciotum ";197;5,28320372873799
45069;"Gerindote ";2427;7,7944112057266
45070;"Guadamur ";1864;7,53047999524554
45071;"Guardia, La ";2329;7,75319426988434
45072;"Herencias, Las ";823;6,71295620067707
45073;"Herreruela de Oropesa ";357;5,87773578177964
45074;"Hinojosa de San Vicente ";413;6,02344759296103
45075;"Hontanar ";156;5,04985600724954
45076;"Hormigos ";741;6,60800062529609
45077;"Huecas ";661;6,49375383985169
45078;"Huerta de Valdecarabanos ";1798;7,49443021503157
45079;"Iglesuela, La ";430;6,06378520868761
45080;"Illan de Vacas ";6;1,79175946922805
45081;"Illescas ";25964;10,1644662421534
45082;"Lagartera ";1503;7,31521838975297
45083;"Layos ";644;6,46769872610435
45084;"Lillo ";2813;7,94200680848986
45085;"Lominchar ";2342;7,75876054415766
45086;"Lucillos ";613;6,41836493593621
45087;"Madridejos ";10876;9,29431380575236
45088;"Magan ";3202;8,07153089355666
45089;"Malpica de Tajo ";1861;7,52886925664225
45090;"Manzaneque ";391;5,96870755998537
45091;"Maqueda ";476;6,16541785423142
45092;"Marjaliza ";278;5,62762111369064
45093;"Marrupe ";170;5,13579843705026
45094;"Mascaraque ";479;6,17170059741091
45095;"Mata, La ";917;6,82110747225646
45096;"Mazarambroz ";1287;7,16006920759613
45097;"Mejorada ";1294;7,16549347506085
45098;"Menasalbas ";2814;7,94236223767433
45099;"Mentrida ";4984;8,51398806046729
45100;"Mesegar de Tajo ";228;5,42934562895444
45101;"Miguel Esteban ";5080;8,53306654057253
45102;"Mocejon ";4874;8,49167023418515
45103;"Mohedas de la Jara ";453;6,11589212548303
45104;"Montearagon ";554;6,31716468674728
45105;"Montesclaros ";440;6,08677472691231
45106;"Mora ";10077;9,2180108782804
45107;"Nambroca ";4442;8,39886000445437
45108;"Nava de Ricomalillo, La ";597;6,3919171133926
45109;"Navahermosa ";3878;8,2630748358026
45110;"Navalcan ";2166;7,68063742756094
45111;"Navalmoralejo ";70;4,24849524204936
45112;"Navalmorales, Los ";2757;7,9218984110238
45113;"Navalucillos, Los ";2357;7,76514490293613
45114;"Navamorcuende ";668;6,50428817353665
45115;"Noblejas ";3534;8,17018565287964
45116;"Noez ";926;6,83087423464618
45117;"Nombela ";946;6,85224256905188
45118;"Noves ";2727;7,91095738284559
45119;"Numancia de la Sagra ";4763;8,46863300080086
45120;"Nuno Gomez ";154;5,03695260241363
45121;"Ocana ";10795;9,28683834294891
45122;"Olias del Rey ";7229;8,8858559930003
45123;"Ontigola ";4232;8,35042997353814
45124;"Orgaz ";2738;7,91498300584839
45125;"Oropesa ";2771;7,92696354486298
45126;"Otero ";371;5,91620206260743
45127;"Palomeque ";902;6,80461452006262
45128;"Pantoja ";3409;8,1341742721379
45129;"Paredes de Escalona ";142;4,95582705760126
45130;"Parrillas ";375;5,92692602597041
45131;"Pelahustan ";349;5,85507192220243
45132;"Pepino ";2714;7,90617884039481
45133;"Polan ";3851;8,25608813381491
45134;"Portillo de Toledo ";2187;7,69028602067677
45135;"Puebla de Almoradiel, La ";5546;8,62083222617572
45136;"Puebla de Montalban, La ";8063;8,99504097468502
45137;"Pueblanueva, La ";2304;7,74240202181578
45138;"Puente del Arzobispo, El ";1337;7,19818357710194
45139;"Puerto de San Vicente ";192;5,25749537202778
45140;"Pulgar ";1603;7,37963215260955
45141;"Quero ";1084;6,98841318199959
45142;"Quintanar de la Orden ";11604;9,35910514524129
45143;"Quismondo ";1568;7,35755620091035
45144;"Real de San Vicente, El ";1031;6,93828448401696
45145;"Recas ";4311;8,36892517474713
45146;"Retamoso de la Jara ";106;4,66343909411207
45147;"Rielves ";760;6,63331843328038
45148;"Robledo del Mazo ";327;5,78996017089725
45149;"Romeral, El ";706;6,55961523749324
45150;"San Bartolome de las Abiertas ";524;6,26149168432104
45151;"San Martin de Montalban ";800;6,68461172766793
45152;"San Martin de Pusa ";741;6,60800062529609
45153;"San Pablo de los Montes ";1910;7,55485852104068
45154;"San Roman de los Montes ";1855;7,52563997504154
45155;"Santa Ana de Pusa ";449;6,10702288774225
45156;"Santa Cruz de la Zarza ";4426;8,39525152061099
45157;"Santa Cruz del Retamar ";2901;7,9728107841214
45158;"Santa Olalla ";3277;8,09468364869882
45901;"Santo Domingo-Caudilla ";1021;6,92853781816467
45159;"Sartajada ";102;4,62497281328427
45160;"Segurilla ";1318;7,18387071506245
45161;"Sesena ";21558;9,97850225634157
45162;"Sevilleja de la Jara ";751;6,62140565176413
45163;"Sonseca ";11289;9,33158407926155
45164;"Sotillo de las Palomas ";213;5,36129216570943
45165;"Talavera de la Reina ";85150;11,3521696860908
45166;"Tembleque ";2149;7,67275789664251
45167;"Toboso, El ";1964;7,58273848891441
45168;"Toledo ";83226;11,3293150779913
45169;"Torralba de Oropesa ";227;5,4249500174814
45171;"Torre de Esteban Hambran, La ";1770;7,47873482556787
45170;"Torrecilla de la Jara ";262;5,5683445037611
45172;"Torrico ";827;6,71780469502369
45173;"Torrijos ";13273;9,4934871756262
45174;"Totanes ";386;5,95583736946483
45175;"Turleque ";818;6,70686233660275
45176;"Ugena ";5282;8,57206009285708
45177;"Urda ";2830;7,94803199063728
45179;"Valdeverdeja ";647;6,4723462945009
45180;"Valmojado ";4079;8,31360713931756
45181;"Velada ";2893;7,97004930497614
45182;"Ventas con Pena Aguilera, Las ";1206;7,09506437728713
45183;"Ventas de Retamosa, Las ";3382;8,12622252945853
45184;"Ventas de San Julian, Las ";238;5,47227067367148
45186;"Villa de Don Fadrique, La ";3918;8,27333659850449
45185;"Villacanas ";10070;9,21731598571261
45187;"Villafranca de los Caballeros ";5196;8,55564437779049
45188;"Villaluenga de la Sagra ";3857;8,25764495820823
45189;"Villamiel de Toledo ";872;6,77078942390898
45190;"Villaminaya ";559;6,3261494731551
45191;"Villamuelas ";671;6,50876913697168
45192;"Villanueva de Alcardete ";3503;8,16137502319749
45193;"Villanueva de Bogas ";774;6,65157187358973
45194;"Villarejo de Montalban ";81;4,39444915467244
45195;"Villarrubia de Santiago ";2665;7,88795933659994
45196;"Villaseca de la Sagra ";1808;7,49997654095212
45197;"Villasequilla ";2545;7,84188592898462
45198;"Villatobas ";2515;7,83002808253384
45199;"Viso de San Juan, El ";4263;8,35772841676521
45200;"Yebenes, Los ";6132;8,7212762399917
45201;"Yeles ";5038;8,52476445691256
45202;"Yepes ";5055;8,52813313145457
45203;"Yuncler ";3594;8,1870210673435
45204;"Yunclillos ";878;6,77764659363512
45205;"Yuncos ";10607;9,26926943950547
46001;"Ademuz ";1149;7,04664727784876
46002;"Ador ";1374;7,22548147278229
46004;"Agullent ";2402;7,78405700263993
46042;"Aielo de Malferit ";4705;8,45638105201948
46043;"Aielo de Rugat ";173;5,15329159449778
46005;"Alaquas ";29838;10,3035380279428
46006;"Albaida ";5987;8,69734573092535
46007;"Albal ";16029;9,68215486062588
46008;"Albalat de la Ribera ";3467;8,15104494568502
46009;"Albalat dels Sorells ";3896;8,26770566476243
46010;"Albalat dels Tarongers ";1178;7,07157336421153
46011;"Alberic ";10498;9,25894004181225
46012;"Alborache ";1136;7,0352685992811
46013;"Alboraya ";23819;10,0782388604999
46014;"Albuixech ";3928;8,27588566947436
46016;"Alcantera de Xuquer ";1341;7,20117088328168
46015;"Alcasser ";9612;9,17076759685636
46018;"Alcublas ";727;6,58892647753352
46020;"Alcudia de Crespins, l' ";5282;8,57206009285708
46019;"Alcudia, l' ";11691;9,36657459400682
46021;"Aldaia ";31120;10,3456059782923
46022;"Alfafar ";21125;9,95821245222537
46024;"Alfara de la Baronia ";526;6,26530121273771
46025;"Alfara del Patriarca ";3228;8,07961802938984
46026;"Alfarp ";1532;7,33432935030054
46027;"Alfarrasi ";1247;7,12849594568004
46023;"Alfauir ";458;6,12686918411419
46028;"Algar de Palancia ";503;6,22059017009974
46029;"Algemesi ";27633;10,2267659896563
46030;"Algimia de Alfara ";1048;6,95463886488099
46031;"Alginet ";13144;9,4837206597171
46032;"Almassera ";7269;8,89137400948464
46033;"Almisera ";272;5,605802066296
46034;"Almoines ";2302;7,74153358928183
46035;"Almussafes ";8759;9,07783702216309
46036;"Alpuente ";679;6,5206211275587
46037;"Alqueria de la Comtessa, l' ";1504;7,31588350450979
46017;"Alzira ";44554;10,7044572156248
46038;"Andilla ";362;5,89164421182577
46039;"Anna ";2712;7,90544164906029
46040;"Antella ";1301;7,1708884785125
46041;"Aras de los Olmos ";382;5,94542060860658
46003;"Atzeneta d'Albaida ";1160;7,05617528410041
46044;"Ayora ";5303;8,57602797713713
46046;"Barx ";1264;7,1420365747068
46045;"Barxeta ";1615;7,38709023565676
46047;"Belgida ";683;6,52649485957079
46048;"Bellreguard ";4623;8,43879912398823
46049;"Bellus ";326;5,78689738136671
46050;"Benageber ";217;5,37989735354046
46051;"Benaguasil ";10936;9,29981537840379
46052;"Benavites ";626;6,4393503711001
46053;"Beneixida ";690;6,5366915975913
46054;"Benetusser ";14436;9,57748036576268
46055;"Beniarjo ";1754;7,46965417293213
46056;"Beniatjar ";240;5,48063892334199
46057;"Benicolet ";612;6,41673228251233
46904;"Benicull de Xuquer ";993;6,90073066404517
46060;"Benifaio ";11913;9,38538551979936
46059;"Benifairo de la Valldigna ";1622;7,39141523467536
46058;"Benifairo de les Valls ";2239;7,71378461659875
46061;"Benifla ";453;6,11589212548303
46062;"Beniganim ";6120;8,71931737550637
46063;"Benimodo ";2229;7,70930833338587
46064;"Benimuslem ";658;6,48920493132532
46065;"Beniparrell ";1922;7,56112158953024
46066;"Benirredra ";1592;7,37274636640433
46067;"Benisano ";2233;7,71110125184016
46068;"Benissoda ";431;6,06610809010375
46069;"Benisuera ";191;5,25227342804663
46070;"Betera ";22349;10,0145368563114
46071;"Bicorp ";533;6,27852142416584
46072;"Bocairent ";4357;8,37953902611744
46073;"Bolbaite ";1389;7,23633934275434
46074;"Bonrepos i Mirambell ";3566;8,17919979842309
46075;"Bufali ";167;5,11799381241676
46076;"Bugarra ";739;6,6052979209482
46077;"Bunol ";9726;9,18255799096373
46078;"Burjassot ";37546;10,5333221268843
46079;"Calles ";391;5,96870755998537
46080;"Camporrobles ";1322;7,18690102041163
46081;"Canals ";13628;9,51988177878086
46082;"Canet d'En Berenguer ";6426;8,7681075396758
46083;"Carcaixent ";20479;9,92715524983631
46084;"Carcer ";1965;7,58324752430336
46085;"Carlet ";15397;9,64192796422992
46086;"Carricola ";98;4,58496747867057
46087;"Casas Altas ";146;4,98360662170834
46088;"Casas Bajas ";188;5,23644196282995
46089;"Casinos ";2785;7,93200315236138
46090;"Castello de Rugat ";2287;7,73499619402278
46091;"Castellonet de la Conquesta ";133;4,89034912822175
46092;"Castielfabib ";275;5,61677109766657
46093;"Catadau ";2761;7,92334821193015
46094;"Catarroja ";27688;10,2287543853152
46095;"Caudete de las Fuentes ";724;6,58479139238572
46096;"Cerda ";361;5,88887795833288
46107;"Chella ";2604;7,86480400332846
46106;"Chelva ";1446;7,27655640271871
46108;"Chera ";527;6,26720054854136
46109;"Cheste ";8459;9,04298624230401
46111;"Chiva ";15004;9,61607211120178
46112;"Chulilla ";676;6,51619307604296
46097;"Cofrentes ";1097;7,00033446027523
46098;"Corbera ";3233;8,08116577772543
46099;"Cortes de Pallas ";993;6,90073066404517
46100;"Cotes ";357;5,87773578177964
46105;"Cullera ";22236;10,0094678760734
46113;"Daimus ";3054;8,02420748577858
46114;"Domeno ";718;6,57646956904822
46115;"Dos Aguas ";443;6,09356977004514
46116;"Eliana, l' ";17436;9,76629231335828
46117;"Emperador ";687;6,53233429222235
46118;"Enguera ";5083;8,5336569174469
46119;"enova, l' ";941;6,84694313958538
46120;"Estivella ";1380;7,22983877815125
46121;"Estubeny ";119;4,77912349311153
46122;"Faura ";3477;8,15392513200786
46123;"Favara ";2461;7,80832305039106
46126;"Foios ";7199;8,8816974064693
46128;"Font de la Figuera, la ";2139;7,66809370908241
46127;"Font d'En Carros, la ";3761;8,23244015847034
46124;"Fontanars dels Alforins ";1003;6,91075078796194
46125;"Fortaleny ";1039;6,94601399109923
46129;"Fuenterrobles ";698;6,54821910276237
46131;"Gandia ";75514;11,2320733485106
46902;"Gatova ";364;5,89715386763674
46130;"Gavarda ";1113;7,01481435127554
46132;"Genoves ";2821;7,944846711002
46133;"Gestalgar ";663;6,49677499018586
46134;"Gilet ";3314;8,10591119798651
46135;"Godella ";13071;9,47815131478555
46136;"Godelleta ";3380;8,12563098847706
46137;"Granja de la Costera, la ";331;5,80211837537706
46138;"Guadassequies ";466;6,14418563412565
46139;"Guadassuar ";5927;8,68727346178784
46140;"Guardamar de la Safor ";489;6,19236248947487
46141;"Higueruelas ";516;6,24610676548156
46142;"Jalance ";914;6,81783057145415
46144;"Jarafuel ";808;6,69456205852109
46154;"Llanera de Ranes ";1058;6,96413561241824
46155;"Llauri ";1233;7,11720550316434
46147;"Lliria ";22745;10,0321006200041
46152;"Llocnou de la Corona ";144;4,969813299576
46153;"Llocnou de Sant Jeroni ";527;6,26720054854136
46151;"Llocnou d'En Fenollet ";919;6,82328612235569
46156;"Llombai ";2765;7,92479591395644
46157;"Llosa de Ranes, la ";3575;8,18172045512811
46150;"Llutxent ";2422;7,79234892411304
46148;"Loriguilla ";1953;7,57712193087668
46149;"Losa del Obispo ";502;6,21860011969173
46158;"Macastre ";1249;7,13009851012558
46159;"Manises ";30807;10,3354972158664
46160;"Manuel ";2507;7,82684209815829
46161;"Marines ";1859;7,52779398772144
46162;"Massalaves ";1597;7,37588214821501
46163;"Massalfassar ";2473;7,81318726752142
46164;"Massamagrell ";15523;9,65007807402644
46165;"Massanassa ";9264;9,13389119981278
46166;"Meliana ";10588;9,26747656334699
46167;"Millares ";387;5,95842469302978
46168;"Miramar ";2620;7,87092959675514
46169;"Mislata ";43320;10,6763697011149
46170;"Mogente/Moixent ";4527;8,41781474743596
46171;"Moncada ";21842;9,99159000075767
46173;"Montaverner ";1691;7,43307534889858
46174;"Montesa ";1257;7,13648320859025
46175;"Montitxelvo/Montichelvo ";665;6,49978704065585
46176;"Montroi/Montroy ";2891;7,96935774201635
46172;"Montserrat ";7231;8,88613261817495
46177;"Museros ";6189;8,73052880173936
46178;"Naquera ";6204;8,73294952429643
46179;"Navarres ";3104;8,04044688130311
46180;"Novele/Novetle ";856;6,75227037614174
46181;"Oliva ";26190;10,1731329375018
46183;"Olleria, l' ";8369;9,03228968203287
46182;"Olocau ";1670;7,4205789054108
46184;"Ontinyent ";35621;10,4806906305652
46185;"Otos ";455;6,12029741895095
46186;"Paiporta ";24810;10,1190020766858
46187;"Palma de Gandia ";1652;7,40974195408092
46188;"Palmera ";992;6,89972310728487
46189;"Palomar, el ";588;6,37672694789863
46190;"Paterna ";67340;11,1175096927151
46191;"Pedralba ";2859;7,95822719232231
46192;"Petres ";977;6,88448665204278
46193;"Picanya ";11270;9,32989960703382
46194;"Picassent ";20427;9,92461283415108
46195;"Piles ";2740;7,91571319938212
46196;"Pinet ";170;5,13579843705026
46199;"Pobla de Farnals, la ";7776;8,95879734614027
46202;"Pobla de Vallbona, la ";22994;10,0429885913137
46200;"Pobla del Duc, la ";2556;7,84619881549743
46203;"Pobla Llarga, la ";4536;8,41980084540759
46197;"Polinya de Xuquer ";2526;7,83439230291044
46198;"Potries ";1020;6,92755790627832
46205;"Pucol ";19357;9,87080939014555
46201;"Puebla de San Miguel ";72;4,27666611901606
46204;"Puig de Santa Maria, el ";8844;9,08749454197734
46101;"Quart de les Valls ";1056;6,96224346426621
46102;"Quart de Poblet ";24864;10,1211762531674
46103;"Quartell ";1557;7,350516171834
46104;"Quatretonda ";2378;7,77401507725073
46206;"Quesa ";690;6,5366915975913
46207;"Rafelbunyol ";8883;9,0918946167697
46208;"Rafelcofer ";1410;7,25134498337221
46209;"Rafelguaraf ";2422;7,79234892411304
46210;"Rafol de Salem ";423;6,04737217904628
46212;"Real ";2291;7,7367436824535
46211;"Real de Gandia ";2286;7,73455884435476
46213;"Requena ";20621;9,93406525300027
46214;"Riba-roja de Turia ";21391;9,97072555180181
46215;"Riola ";1838;7,51643330291563
46216;"Rocafort ";6829;8,82893352896109
46217;"Rotgla i Corbera ";1144;7,04228617193974
46218;"Rotova ";1285;7,15851399732932
46219;"Rugat ";179;5,18738580584075
46220;"Sagunto/Sagunt ";64944;11,0812806390787
46221;"Salem ";432;6,06842558824411
46903;"San Antonio de Benageber ";7981;8,98481899587601
46222;"Sant Joanet ";476;6,16541785423142
46223;"Sedavi ";10180;9,22818029010451
46224;"Segart ";170;5,13579843705026
46225;"Sellent ";401;5,99396142730657
46226;"Sempere ";52;3,95124371858143
46227;"Senyera ";1175;7,06902342657826
46228;"Serra ";3142;8,05261481881557
46229;"Siete Aguas ";1282;7,15617663748062
46230;"Silla ";18570;9,82930265434675
46231;"Simat de la Valldigna ";3362;8,12029131396856
46232;"Sinarcas ";1168;7,06304816338817
46233;"Sollana ";4941;8,50532301884575
46234;"Sot de Chera ";424;6,04973345523196
46235;"Sueca ";28252;10,2489195305288
46236;"Sumacarcer ";1168;7,06304816338817
46237;"Tavernes Blanques ";9244;9,13172997139427
46238;"Tavernes de la Valldigna ";17734;9,78323897993995
46239;"Teresa de Cofrentes ";675;6,51471269087253
46240;"Terrateig ";300;5,7037824746562
46241;"Titaguas ";473;6,15909538849193
46242;"Torrebaja ";435;6,07534603108868
46243;"Torrella ";156;5,04985600724954
46244;"Torrent ";80107;11,2911185199996
46245;"Torres Torres ";642;6,46458830368996
46246;"Tous ";1265;7,14282740116162
46247;"Tuejar ";1158;7,05444965813294
46248;"Turis ";6528;8,78385589664394
46249;"Utiel ";11915;9,38555338953284
46250;"Valencia ";786189;13,5749525005212
46251;"Vallada ";3121;8,04590874227078
46252;"Vallanca ";149;5,00394630594546
46253;"Valles ";145;4,97673374242057
46254;"Venta del Moro ";1376;7,22693601849329
46255;"Vilallonga/Villalonga ";4352;8,37839078853578
46256;"Vilamarxant ";9208;9,12782795040172
46257;"Villanueva de Castellon ";7270;8,89151157052756
46258;"Villar del Arzobispo ";3597;8,18785544369562
46259;"Villargordo del Cabriel ";650;6,47697236288968
46260;"Vinalesa ";3284;8,09681747057232
46145;"Xativa ";29095;10,2783216170908
46143;"Xeraco ";5881;8,67948209445996
46146;"Xeresa ";2239;7,71378461659875
46110;"Xirivella ";28963;10,2737744322947
46261;"Yatova ";2117;7,65775527113487
46262;"Yesa, La ";252;5,52942908751142
46263;"Zarra ";463;6,13772705408623
47001;"Adalia ";59;4,07753744390572
47002;"Aguasal ";26;3,25809653802148
47003;"Aguilar de Campos ";284;5,64897423816121
47004;"Alaejos ";1418;7,25700270709207
47005;"Alcazaren ";693;6,5410299991899
47006;"Aldea de San Miguel ";227;5,4249500174814
47007;"Aldeamayor de San Martin ";4968;8,51077262361331
47008;"Almenara de Adaja ";31;3,43398720448515
47009;"Amusquillo ";109;4,69134788222914
47010;"Arroyo de la Encomienda ";18491;9,82503940620699
47011;"Ataquines ";596;6,39024066706535
47012;"Bahabon ";131;4,87519732320115
47013;"Barcial de la Loma ";110;4,70048036579242
47014;"Barruelo del Valle ";67;4,20469261939097
47015;"Becilla de Valderaduey ";265;5,57972982598622
47016;"Benafarces ";80;4,38202663467388
47017;"Bercero ";218;5,38449506278909
47018;"Berceruelo ";37;3,61091791264422
47019;"Berrueces ";99;4,59511985013459
47020;"Bobadilla del Campo ";311;5,73979291217923
47021;"Bocigas ";86;4,45434729625351
47022;"Bocos de Duero ";57;4,04305126783455
47023;"Boecillo ";4016;8,29804166137157
47024;"Bolanos de Campos ";347;5,84932477994686
47025;"Brahojos de Medina ";129;4,85981240436167
47026;"Bustillo de Chaves ";91;4,51085950651685
47027;"Cabezon de Pisuerga ";3605;8,19007704971905
47028;"Cabezon de Valderaduey ";35;3,55534806148941
47029;"Cabreros del Monte ";67;4,20469261939097
47030;"Campaspero ";1141;7,03966034986208
